Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
2mm_62,1743651562.4600427,0.0038597583770751953,0.0002524852752685547,23.552731037139893,192.168.8.63,1743651614.0698414,1743651637.6266847,120,75.1666419506073
durbin_standard_73,1743651589.8605251,0.0033979415893554688,0.00033283233642578125,0.41163182258605957,192.168.8.140,1743651619.584035,1743651619.9993975,40,30.138872385025024
sieve-eratos_76,1743651595.676083,0.0015330314636230469,0.00027298927307128906,2.8084299564361572,192.168.8.140,1743651620.0907793,1743651622.9010153,40,27.224932193756104
quick-sort_66,1743651576.9924195,0.0014247894287109375,0.00015306472778320312,18.58207082748413,192.168.8.140,1743651623.6012006,1743651642.1848493,120,65.19242978096008
durbin_large_46,1743651534.0001442,0.07080602645874023,0.00016570091247558594,16.81297540664673,192.168.8.127,1743651626.1098223,1743651642.9937694,40,108.99362516403198
gramschmidt_standard_88,1743651629.937417,0.2654561996459961,2.079908847808838,11.144371032714844,192.168.8.106,1743651630.7001977,1743651644.1899338,40,14.252516746520996
string-sort_85,1743651627.5398324,0.0036580562591552734,0.00036144256591796875,0.018038034439086914,192.168.8.63,1743651637.6299934,1743651637.652051,40,10.112218618392944
fdtd-2d_83,1743651621.9213095,0.0027971267700195312,0.00022292137145996094,0.01416921615600586,192.168.8.63,1743651638.1374822,1743651638.1546714,40,16.233361959457397
lu_large_90,1743651634.5719352,0.0018324851989746094,0.00028514862060546875,5.9262096881866455,192.168.8.63,1743651638.6434808,1743651644.571808,40,9.999872922897339
hash_54,1743651544.411643,0.06344318389892578,0.00031113624572753906,12.37952208518982,192.168.8.127,1743651643.1540732,1743651655.5973496,40,111.185706615448
durbin_standard_86,1743651628.5741558,0.0019156932830810547,0.0002703666687011719,0.4509694576263428,192.168.8.140,1743651643.727267,1743651644.1804225,40,15.606266736984253
quick-sort_67,1743651579.6424735,0.0018839836120605469,0.0003159046173095703,18.254461765289307,192.168.8.140,1743651644.231581,1743651662.4882426,120,82.84576916694641
correlation_standard_92,1743651637.51594,0.004018306732177734,0.0003190040588378906,2.0252935886383057,192.168.8.63,1743651644.7377322,1743651646.767363,40,9.251423120498657
fdtd-2d_93,1743651640.515731,0.0017046928405761719,0.00017690658569335938,0.014043331146240234,192.168.8.63,1743651647.24922,1743651647.2651448,40,6.749413728713989
adi_94,1743651641.8291388,0.0011625289916992188,0.00014448165893554688,0.012892007827758789,192.168.8.63,1743651647.7534778,1743651647.7676768,40,5.938538074493408
SAT_96,1743651647.8670092,0.0034589767456054688,0.05435633659362793,3.9846889972686768,192.168.8.63,1743651648.256729,1743651652.2992332,40,4.4322240352630615
gramschmidt_large_82,1743651618.7863216,0.0013051033020019531,0.00015687942504882812,0.01566767692565918,192.168.8.63,1743651652.8278067,1743651652.8449364,120,34.05861473083496
seidel-2d_63,1743651569.4443576,0.050092458724975586,1.6879513263702393,48.93139719963074,192.168.8.127,1743651656.3385642,1743651707.0080051,40,137.56364750862122
quick-sort_89,1743651630.5436318,0.001100301742553711,0.0003669261932373047,17.970620155334473,192.168.8.140,1743651662.5936778,1743651680.5657651,120,50.022133350372314
quick-sort_91,1743651636.9876451,0.0014350414276123047,0.0003211498260498047,18.142575979232788,192.168.8.140,1743651681.1292462,1743651699.2735784,120,62.28593325614929
quick-sort_95,1743651645.6445103,0.0014908313751220703,0.00021219253540039062,17.968353271484375,192.168.8.140,1743651699.6707952,1743651717.6408515,120,71.99634122848511
durbin_large_70,1743651584.1570332,0.06235933303833008,0.0002491474151611328,16.835387229919434,192.168.8.127,1743651707.186633,1743651724.0846288,40,139.92759561538696
floyd_74,1743651590.9298437,0.06151890754699707,1.2174572944641113,9.816813707351685,192.168.8.82,1743651709.7632158,1743651720.8590057,40,129.92916202545166
seidel-2d_81,1743651614.05518,0.0033006668090820312,0.04791975021362305,15.043001174926758,192.168.8.140,1743651718.5599933,1743651733.6542149,40,119.59903478622437
seidel-2d_84,1743651623.0735326,0.07556295394897461,0.0003142356872558594,76.25965857505798,192.168.8.82,1743651721.1165843,1743651797.45212,40,174.37858748435974
hash_77,1743651596.207407,0.09194397926330566,0.00023937225341796875,12.427374839782715,192.168.8.127,1743651724.704271,1743651737.2238293,40,141.01642227172852
durbin_large_87,1743651628.6511564,0.07427287101745605,0.0002880096435546875,18.218226194381714,192.168.8.127,1743651737.324541,1743651755.6173282,40,126.9661717414856
