Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
perceptron_40,1750832555.6367629,23.37901735305786,0.34180307388305664,39.48995304107666,192.168.8.63,1750832748.6922557,1750832811.9030292,160,256.2662663459778
covariance_large_55,1750832563.1567757,0.6452479362487793,0.060463666915893555,62.40107989311218,192.168.8.140,1750832775.0872045,1750832838.193996,120,275.0372202396393
gramschmidt_large_61,1750832566.1640465,2.3311567306518555,2.265446901321411,75.86276149749756,192.168.8.81,1750832781.5699337,1750832862.0292988,120,295.86525225639343
perceptron_70,1750832570.6747394,23.135937452316284,0.00040149688720703125,39.22523474693298,192.168.8.63,1750832812.730184,1750832875.0917578,160,304.4170184135437
durbin_extralarge_88,1750832579.6994417,2.4218640327453613,0,68.69251489639282,192.168.8.127,1750832836.3726206,1750832907.4869995,300,327.7875578403473
correlation_large_83,1750832577.1934652,2.0847601890563965,0.00016498565673828125,61.91258525848389,192.168.8.140,1750832839.64175,1750832903.6392605,120,326.4457952976227
covariance_large_85,1750832578.1954465,2.541053295135498,1.8504385948181152,108.09977960586548,192.168.8.81,1750832862.4537046,1750832974.944976,120,396.74952960014343
gramschmidt_large_91,1750832581.2056317,1.0520079135894775,0.060294151306152344,46.04606628417969,192.168.8.140,1750832904.449475,1750832951.6078434,120,370.4022116661072
hash_50,1750832560.649608,3.1168553829193115,1.469919204711914,14.605091571807861,192.168.8.127,1750832908.0721467,1750832927.2640128,40,366.6144049167633
durbin_large_57,1750832564.1592643,1.5515315532684326,0,18.674970149993896,192.168.8.127,1750832928.2048123,1750832948.431314,40,384.27204966545105
PCA_45,1750832558.1429856,3.8527443408966064,1.5427720546722412,204.6986219882965,192.168.8.127,1750832949.3118198,1750833159.4059582,160,601.2629725933075
PCA_75,1750832573.1821826,2.822014093399048,0.05449247360229492,31.249236822128296,192.168.8.140,1750832955.2176988,1750832989.3434422,160,416.1612596511841
lu_extralarge_63,1750832567.1651144,2.363555908203125,2.1858997344970703,254.75872421264648,192.168.8.81,1750832975.8954096,1750833235.2035894,300,668.0384750366211
lu_extralarge_93,1750832582.2076714,1.0066139698028564,0.05579662322998047,48.82302498817444,192.168.8.140,1750832990.030376,1750833039.9158115,300,457.7081401348114
hash_80,1750832575.6886039,1.4606051445007324,0.0001647472381591797,15.606292486190796,192.168.8.127,1750833159.9862828,1750833177.0533452,40,601.3647413253784
durbin_large_87,1750832579.1982992,0.7917804718017578,0,18.689090251922607,192.168.8.127,1750833177.9899836,1750833197.4708543,40,618.2725551128387
