Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
seidel-2d_66,1750831594.3678403,0.9440531730651855,0.05281400680541992,16.435029983520508,192.168.8.140,1750831686.4961715,1750831703.9280686,40,109.56022834777832
correlation_standard_82,1750831602.388166,1.3812787532806396,0.00031495094299316406,3.836672306060791,192.168.8.63,1750831687.9992108,1750831693.2174768,40,90.82931089401245
floyd_73,1750831597.8760283,2.9965853691101074,0.00015854835510253906,13.842853784561157,192.168.8.81,1750831691.1243296,1750831707.9639273,40,110.08789896965027
covariance_standard_84,1750831603.3902116,1.7771286964416504,0.00015544891357421875,3.7848541736602783,192.168.8.63,1750831694.628558,1750831700.1906962,40,96.8004846572876
dynprog_standard_89,1750831605.8989053,0.9974057674407959,0.000164031982421875,1.7528564929962158,192.168.8.63,1750831701.053765,1750831703.8041914,40,97.90528607368469
string-sort_79,1750831600.8834953,0.9484848976135254,0.00015687942504882812,6.479254722595215,192.168.8.140,1750831704.5608077,1750831711.9887042,40,111.10520887374878
gramschmidt_standard_90,1750831606.4010587,1.482290267944336,0.00015211105346679688,2.146030902862549,192.168.8.63,1750831706.0132537,1750831709.641727,40,103.24066829681396
lu_large_92,1750831607.4031408,2.457711696624756,1.962782382965088,39.06106925010681,192.168.8.81,1750831708.1880174,1750831751.6695807,40,144.26643991470337
fdtd-2d_94,1750831608.4051101,1.7038061618804932,0.046769142150878906,4.914673089981079,192.168.8.140,1750831713.5293944,1750831720.1946428,40,111.78953266143799
mengtekaluo_46,1750831584.341582,0.001926422119140625,0.04805755615234375,13.094857215881348,192.168.8.63,1750831715.872303,1750831729.0171442,80,144.6755621433258
TSP_51,1750831586.8473651,3.270139217376709,1.7410969734191895,27.38764977455139,192.168.8.127,1750831719.0779772,1750831751.4768631,120,164.62949800491333
adi_95,1750831608.9058924,1.6020312309265137,0.00018453598022460938,4.933340549468994,192.168.8.140,1750831724.7491612,1750831731.2847176,40,122.3788251876831
mengtekaluo_76,1750831599.3797762,0.0016911029815673828,0.0002105236053466797,11.611669540405273,192.168.8.63,1750831729.0717115,1750831740.6852827,80,141.3055064678192
seidel-2d_96,1750831609.4073603,0.7193374633789062,0.00016307830810546875,16.773842573165894,192.168.8.140,1750831731.5850098,1750831749.078353,40,139.67099261283875
2mm_67,1750831594.8691976,0.954658031463623,0.0520777702331543,24.719600677490234,192.168.8.63,1750831740.8260508,1750831766.5523872,120,171.68318963050842
correlation_large_53,1750831587.84965,1.0618836879730225,0.0565648078918457,45.54896521568298,192.168.8.140,1750831749.3539064,1750831796.02132,120,208.17167019844055
TSP_81,1750831601.8864949,3.1691625118255615,0.00022459030151367188,26.97671890258789,192.168.8.127,1750831751.9805112,1750831782.1266172,120,180.24012231826782
covariance_large_55,1750831588.8526506,3.365854024887085,2.1841495037078857,108.1261978149414,192.168.8.81,1750831755.658894,1750831869.3350954,120,280.4824447631836
perceptron_40,1750831581.3343425,23.178857803344727,0.35855913162231445,38.575034379959106,192.168.8.63,1750831767.1188052,1750831829.2312565,160,247.89691400527954
durbin_extralarge_58,1750831590.3567457,2.051072359085083,1.9998881816864014,69.892653465271,192.168.8.127,1750831791.1618524,1750831865.1054664,300,274.74872064590454
gramschmidt_large_61,1750831591.860973,2.8327512741088867,0.053902626037597656,48.05967950820923,192.168.8.140,1750831796.0425658,1750831846.9888992,120,255.1279263496399
perceptron_70,1750831596.3729212,23.12361192703247,0.0002722740173339844,39.51975178718567,192.168.8.63,1750831829.7223053,1750831892.3659413,160,295.9930200576782
correlation_large_83,1750831602.8892286,2.491417646408081,0.00016355514526367188,59.348572731018066,192.168.8.140,1750831853.35211,1750831915.1922638,120,312.3030352592468
durbin_extralarge_88,1750831605.3972576,2.3507821559906006,0.0001742839813232422,67.84332370758057,192.168.8.127,1750831865.8013651,1750831935.9956453,300,330.5983877182007
covariance_large_85,1750831603.892077,2.932319164276123,0.0001614093780517578,108.76079964637756,192.168.8.81,1750831869.66877,1750831981.3620503,120,377.46997332572937
gramschmidt_large_91,1750831606.902256,1.0770747661590576,0.00022411346435546875,45.984734773635864,192.168.8.140,1750831915.6390781,1750831962.7011118,120,355.7988557815552
hash_50,1750831586.346433,2.909580945968628,1.5617437362670898,14.177527904510498,192.168.8.127,1750831936.273394,1750831954.9222467,40,368.5758137702942
durbin_large_57,1750831589.8546321,3.315354824066162,1.7123174667358398,18.547731399536133,192.168.8.127,1750831955.2872787,1750831978.8626823,40,389.00805020332336
PCA_45,1750831583.8405998,0.9546411037445068,0.06184673309326172,31.488521337509155,192.168.8.140,1750831962.8304794,1750831995.3354886,160,411.4948887825012
hash_80,1750831601.3846338,3.7738633155822754,0.00016880035400390625,13.506736755371094,192.168.8.127,1750831979.3911598,1750831996.6719286,40,395.28729486465454
PCA_75,1750831598.8786414,2.2832930088043213,2.238966703414917,238.14340209960938,192.168.8.81,1750831983.6757603,1750832226.341422,160,627.462780714035
lu_extralarge_63,1750831592.864281,0.9546642303466797,0.06576681137084961,48.01910066604614,192.168.8.140,1750831996.1303074,1750832045.1698391,300,452.3055582046509
durbin_large_87,1750831604.895532,2.8606035709381104,0.00021576881408691406,19.35966658592224,192.168.8.127,1750831997.6570964,1750832019.8775823,40,414.98205041885376
lu_extralarge_93,1750831607.9043818,2.7215046882629395,2.5145981311798096,258.0430054664612,192.168.8.127,1750832020.2563846,1750832283.535493,300,675.6311111450195
