Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
PCA_75,1743412159.4012475,0.0055119991302490234,0.07994604110717773,29.983991622924805,192.168.8.140,1743412393.521864,1743412423.5913136,160,264.19006609916687
lu_extralarge_93,1743412168.4199462,0.1280078887939453,0.0004532337188720703,254.4219675064087,192.168.8.82,1743412416.1591563,1743412670.709585,300,502.2896387577057
string-sort_79,1743412161.4054816,0.002459287643432617,0.00023245811462402344,4.804855823516846,192.168.8.140,1743412423.8103797,1743412428.6179273,40,267.2124457359314
correlation_large_83,1743412163.4113688,0.0019783973693847656,0.000240325927734375,55.209299087524414,192.168.8.140,1743412429.3275292,1743412484.539047,120,321.12767815589905
TSP_111,1743412177.44058,0.1062326431274414,0.0001552104949951172,25.512423992156982,192.168.8.127,1743412453.8836734,1743412479.5024853,120,302.0619053840637
durbin_extralarge_118,1743412180.9486032,0.06682252883911133,0.00022530555725097656,63.94121551513672,192.168.8.127,1743412479.5536397,1743412543.561903,300,362.61329984664917
covariance_large_85,1743412164.4126728,0.00252532958984375,0.0002269744873046875,52.707825899124146,192.168.8.140,1743412485.1424499,1743412537.853028,120,373.4403553009033
gramschmidt_large_91,1743412167.4176927,0.13418078422546387,0.0001850128173828125,154.6160590648651,192.168.8.106,1743412521.7243106,1743412676.4747355,120,509.05704283714294
fdtd-2d_94,1743412168.9208097,0.0036804676055908203,0.0002493858337402344,1.499969482421875,192.168.8.140,1743412538.398783,1743412539.9026823,40,370.98187255859375
adi_95,1743412169.4218202,0.0016446113586425781,0.0001697540283203125,3.4239003658294678,192.168.8.140,1743412539.9080749,1743412543.3337896,40,373.91196942329407
seidel-2d_96,1743412169.9231858,0.002608776092529297,0.00023484230041503906,15.034087419509888,192.168.8.140,1743412543.419534,1743412558.456465,40,388.53327918052673
hash_50,1743412146.869471,0.04660344123840332,1.5155377388000488,12.982434034347534,192.168.8.127,1743412543.9255626,1743412558.4701378,40,411.6006667613983
durbin_large_57,1743412150.381595,0.051500558853149414,1.5635714530944824,17.890618324279785,192.168.8.127,1743412559.0215323,1743412578.5272226,40,428.1456277370453
floyd_103,1743412173.4323375,0.0010874271392822266,0.00028896331787109375,2.5031046867370605,192.168.8.140,1743412561.1467185,1743412563.6511996,40,390.2188620567322
PCA_105,1743412174.4341366,0.0049114227294921875,0.0001385211944580078,29.48652172088623,192.168.8.140,1743412563.6541114,1743412593.145683,160,418.711546421051
hash_80,1743412161.9063797,0.07184910774230957,0.000286102294921875,12.717791318893433,192.168.8.127,1743412579.1906524,1743412591.980579,40,430.0741991996765
durbin_large_87,1743412165.4141026,0.11416840553283691,0.00034117698669433594,17.730338096618652,192.168.8.127,1743412592.7974339,1743412610.6422815,40,445.2281789779663
string-sort_109,1743412176.4378715,0.0052073001861572266,0.00022864341735839844,4.646481513977051,192.168.8.140,1743412593.422753,1743412598.0746706,40,421.63679909706116
correlation_large_113,1743412178.4428475,0.0014178752899169922,0.0004668235778808594,50.89200830459595,192.168.8.140,1743412598.941891,1743412649.835784,120,471.3929364681244
hash_110,1743412176.9393888,0.06842589378356934,0.00034046173095703125,12.681233882904053,192.168.8.127,1743412611.4708817,1743412624.220882,40,447.2814931869507
covariance_large_115,1743412179.4450817,0.060424089431762695,1.7164266109466553,259.48348808288574,192.168.8.127,1743412625.0745084,1743412886.3348472,120,706.8897655010223
gramschmidt_large_121,1743412182.4535406,0.0043163299560546875,0.053956031799316406,47.28026056289673,192.168.8.140,1743412650.4042711,1743412697.742804,120,515.2892634868622
lu_extralarge_123,1743412183.456982,0.11297225952148438,0.0002961158752441406,255.54017782211304,192.168.8.82,1743412671.0038002,1743412926.6572464,300,743.2002644538879
fdtd-2d_124,1743412183.9579885,0.11298990249633789,1.7587127685546875,7.9864137172698975,192.168.8.106,1743412676.6310446,1743412686.489161,40,502.5311725139618
adi_125,1743412184.4589324,0.04103994369506836,1.4960148334503174,16.79878258705139,192.168.8.106,1743412687.027862,1743412705.3636994,40,520.904767036438
seidel-2d_126,1743412184.9599545,0.0039899349212646484,0.0002770423889160156,15.001921653747559,192.168.8.140,1743412698.089552,1743412713.0957406,40,528.1357860565186
durbin_large_117,1743412180.4472468,0.14288067817687988,0.00023698806762695312,17.039607763290405,192.168.8.127,1743412886.9081185,1743412904.090844,40,723.6435971260071
