Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
seidel-2d_126,1743424418.818461,0.10953545570373535,0.00023651123046875,76.1385886669159,192.168.8.82,1743424479.8382373,1743424556.086598,40,137.2681369781494
correlation_large_53,1743424382.2326748,0.0020341873168945312,0.0580449104309082,59.61471676826477,192.168.8.140,1743424480.4545412,1743424540.129337,120,157.89666223526
covariance_large_55,1743424383.2352083,0.05624079704284668,1.5567448139190674,282.036372423172,192.168.8.106,1743424482.0192652,1743424765.6686232,120,382.4334149360657
2mm_67,1743424389.2491837,0.002259492874145508,0.0657804012298584,22.125762701034546,192.168.8.63,1743424484.1416054,1743424506.335408,120,117.08622431755066
2mm_97,1743424404.2803116,0.003178119659423828,0.0001621246337890625,23.058672666549683,192.168.8.63,1743424506.7476196,1743424529.8096325,120,125.52932095527649
perceptron_40,1743424375.7205098,0.02033376693725586,0.45879244804382324,36.41111421585083,192.168.8.63,1743424530.290133,1743424567.1803734,160,191.45986366271973
gramschmidt_large_61,1743424386.2434332,0.0030205249786376953,0.051964521408081055,44.215779304504395,192.168.8.140,1743424540.2884645,1743424584.559229,120,198.31579566001892
lu_extralarge_63,1743424387.2453659,0.10370302200317383,2.0189156532287598,251.75122332572937,192.168.8.82,1743424556.8769336,1743424810.7507756,300,423.5054097175598
perceptron_70,1743424390.7528996,0.02232670783996582,0.00019884109497070312,36.18236422538757,192.168.8.63,1743424567.5180671,1743424603.722957,160,212.9700572490692
TSP_51,1743424381.2310894,0.1378002166748047,2.280273914337158,40.655174255371094,192.168.8.127,1743424582.0648496,1743424625.138098,120,243.9070086479187
correlation_large_83,1743424397.2660382,0.0030832290649414062,0.00021266937255859375,55.69326162338257,192.168.8.140,1743424584.9940798,1743424640.6906374,120,243.42459917068481
perceptron_100,1743424405.78295,0.013816356658935547,0.000152587890625,36.27891182899475,192.168.8.63,1743424604.5260952,1743424640.818976,160,235.03602600097656
TSP_81,1743424396.2641594,0.06751012802124023,0.00016546249389648438,40.70488095283508,192.168.8.127,1743424626.0804517,1743424666.8530083,120,270.5888488292694
covariance_large_85,1743424398.267982,0.0020885467529296875,0.057173728942871094,56.390608072280884,192.168.8.140,1743424641.6819828,1743424698.131853,120,299.8638710975647
TSP_111,1743424411.3012557,0.06696248054504395,0.00016021728515625,40.65634059906006,192.168.8.127,1743424667.2932534,1743424708.0167167,120,296.7154610157013
gramschmidt_large_91,1743424401.274812,0.0027265548706054688,0.00015807151794433594,46.54302263259888,192.168.8.140,1743424698.9257212,1743424745.4716284,120,344.196816444397
durbin_extralarge_58,1743424384.7399244,0.11811590194702148,2.216210126876831,102.47274780273438,192.168.8.127,1743424708.4479856,1743424813.2550595,300,428.51513504981995
correlation_large_113,1743424412.3040917,0.003175973892211914,0.0003604888916015625,55.183250427246094,192.168.8.140,1743424746.3659992,1743424801.552786,120,389.24869441986084
covariance_large_115,1743424413.3060303,0.1204521656036377,0.0003116130828857422,298.76817655563354,192.168.8.106,1743424765.9148736,1743425064.803814,120,651.4977836608887
PCA_45,1743424378.2257934,0.004286527633666992,0.04911351203918457,29.105551958084106,192.168.8.140,1743424801.6133442,1743424830.7722962,160,452.546502828598
lu_extralarge_93,1743424402.2767124,0.12079763412475586,0.00020122528076171875,251.77906394004822,192.168.8.82,1743424811.1870584,1743425063.0871212,300,660.8104088306427
durbin_extralarge_88,1743424399.770939,0.05392789840698242,0.0002562999725341797,102.17587780952454,192.168.8.127,1743424813.8179631,1743424916.0480251,300,516.277086019516
PCA_75,1743424393.2578402,0.0027189254760742188,0.00015592575073242188,28.959669589996338,192.168.8.140,1743424831.4194434,1743424860.3819878,160,467.1241476535797
PCA_105,1743424408.2931402,0.0017039775848388672,0.00014925003051757812,28.990050077438354,192.168.8.140,1743424860.9880364,1743424889.9799397,160,481.6867995262146
gramschmidt_large_121,1743424416.312138,0.002152681350708008,0.00015473365783691406,47.1540629863739,192.168.8.140,1743424890.5527575,1743424937.709128,120,521.3969898223877
durbin_extralarge_118,1743424414.808335,0.11622881889343262,0.0001709461212158203,103.96889853477478,192.168.8.127,1743424916.1082802,1743425020.1935785,300,605.3852434158325
lu_extralarge_123,1743424417.3147323,0.0034258365631103516,0.051078081130981445,44.360936641693115,192.168.8.140,1743424937.7683227,1743424982.1837633,300,564.8690309524536
hash_50,1743424380.7302775,0.6538271903991699,1.677258014678955,24.738784313201904,192.168.8.127,1743425020.5142226,1743425047.5840921,40,666.8538146018982
durbin_large_57,1743424384.2386928,0.10368919372558594,2.31891131401062,34.01595640182495,192.168.8.127,1743425048.4028225,1743425084.8413794,40,700.6026866436005
hash_80,1743424395.7627637,0.10646796226501465,0.000293731689453125,25.22436785697937,192.168.8.127,1743425085.391834,1743425110.7229636,40,714.9601998329163
durbin_large_87,1743424399.2699897,0.09531545639038086,0.0002562999725341797,33.569944620132446,192.168.8.127,1743425111.051399,1743425144.7169154,40,745.4469256401062
hash_110,1743424410.7994347,0.04930925369262695,0.0003237724304199219,23.74453830718994,192.168.8.127,1743425145.713342,1743425169.5075133,40,758.708078622818
durbin_large_117,1743424414.3079221,0.07025694847106934,0.0002384185791015625,31.194586992263794,192.168.8.127,1743425170.3245246,1743425201.589607,40,787.2816848754883
