Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
mengtekaluo_106,1743428595.3005722,0.0023851394653320312,0.00016736984252929688,9.782147884368896,192.168.8.63,1743428657.4932048,1743428667.2779052,80,71.97733306884766
floyd_73,1743428578.760449,0.12020611763000488,0.0002493858337402344,9.797893524169922,192.168.8.82,1743428659.0001318,1743428668.9184809,40,90.1580319404602
2mm_67,1743428575.7536983,0.0045013427734375,0,27.06037974357605,192.168.8.63,1743428667.6410458,1743428694.705927,120,118.95222854614258
string-sort_79,1743428581.7694285,0.005517482757568359,0.05276036262512207,5.112326622009277,192.168.8.140,1743428669.149037,1743428674.3196414,40,92.55021286010742
seidel-2d_96,1743428590.2894397,0.115203857421875,0.00024318695068359375,76.3158311843872,192.168.8.82,1743428669.7104595,1743428746.1417377,40,155.85229802131653
fdtd-2d_94,1743428589.286854,0.09596419334411621,0.0001697540283203125,14.035336256027222,192.168.8.106,1743428671.3336592,1743428685.4651294,40,96.17827534675598
adi_95,1743428589.7879682,0.002857208251953125,0.0508875846862793,3.5805110931396484,192.168.8.140,1743428674.9442122,1743428678.578468,40,88.7904999256134
floyd_103,1743428593.7972097,0.0011687278747558594,0.027754783630371094,2.5391781330108643,192.168.8.140,1743428679.5089817,1743428682.0770833,40,88.27987360954285
string-sort_109,1743428596.8033743,0.0022220611572265625,0.00024509429931640625,4.813931465148926,192.168.8.140,1743428683.0472937,1743428687.8636923,40,91.06031799316406
fdtd-2d_124,1743428604.3206124,0.10698604583740234,0.00019311904907226562,9.442514419555664,192.168.8.106,1743428685.5574281,1743428695.1071217,40,90.7865092754364
adi_125,1743428604.8217878,0.0017862319946289062,0.0002415180206298828,3.51420259475708,192.168.8.140,1743428688.1818733,1743428691.6981037,40,86.87631583213806
seidel-2d_126,1743428605.3238094,0.0013954639434814453,0.05053877830505371,15.204096555709839,192.168.8.140,1743428692.6948986,1743428707.9509294,40,102.62712001800537
correlation_large_53,1743428568.7418127,0.10226106643676758,1.4547111988067627,315.6348958015442,192.168.8.106,1743428695.2521758,1743429012.4440439,120,443.70223116874695
2mm_97,1743428590.790857,0.00220489501953125,0,26.895077228546143,192.168.8.63,1743428697.3186705,1743428724.2159526,120,133.4250955581665
covariance_large_55,1743428569.7434149,0.005814075469970703,0.05941128730773926,48.38949203491211,192.168.8.140,1743428708.8398664,1743428757.2945838,120,187.55116891860962
perceptron_70,1743428577.2572901,0.023999691009521484,0.00023245811462402344,36.18976426124573,192.168.8.63,1743428724.4416313,1743428760.6556277,160,183.39833760261536
lu_extralarge_63,1743428573.749821,0.14638400077819824,1.9100720882415771,254.52943682670593,192.168.8.82,1743428747.0065033,1743429003.5923963,300,429.84257531166077
gramschmidt_large_61,1743428572.7480443,0.0027065277099609375,0.049967288970947266,48.2996289730072,192.168.8.140,1743428757.581269,1743428805.9335718,120,233.1855275630951
perceptron_100,1743428592.2936544,0.006842374801635742,0.00016045570373535156,36.53115653991699,192.168.8.63,1743428761.141384,1743428797.6795433,160,205.38588881492615
TSP_51,1743428567.7405796,0.04429507255554199,0,41.02365255355835,192.168.8.127,1743428777.6745775,1743428818.742525,120,251.00194549560547
correlation_large_83,1743428583.77481,0.0056421756744384766,0.053524017333984375,55.112905502319336,192.168.8.140,1743428806.2716503,1743428861.443722,120,277.6689119338989
TSP_81,1743428582.7719624,0.017987966537475586,0,41.153069734573364,192.168.8.127,1743428818.8609362,1743428860.0319939,120,277.2600314617157
TSP_111,1743428597.8055935,0.018802165985107422,0,40.960811376571655,192.168.8.127,1743428860.4704037,1743428901.4500172,120,303.6444237232208
covariance_large_85,1743428584.776789,0.0021181106567382812,0.0002048015594482422,51.602433919906616,192.168.8.140,1743428862.0012205,1743428913.6059773,120,328.8291883468628
